n_samples,prompt_strategy,sentences_per_prompt,overlap,paper_id,total_triples,unique_s,unique_p,unique_o,bad_triples
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030157,40.0,30.0,30.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030092,31.0,22.0,26.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030045,22.0,14.0,19.0,18.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.3001358,15.0,12.0,14.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0020057,24.0,15.0,19.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0000045,47.0,11.0,34.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001135,32.0,18.0,24.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0060014,61.0,38.0,50.0,59.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2001104,75.0,30.0,42.0,57.0,6.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001613,57.0,37.0,50.0,51.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0020340,32.0,15.0,26.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0020421,24.0,13.0,21.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0020424,22.0,13.0,19.0,21.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2000106,36.0,28.0,33.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2002266,57.0,30.0,37.0,46.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030170,25.0,12.0,18.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2003648,31.0,20.0,26.0,29.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0060025,50.0,31.0,38.0,43.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001823,55.0,35.0,47.0,51.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1000131,59.0,32.0,46.0,51.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0040360,32.0,17.0,27.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030314,14.0,14.0,13.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0040309,20.0,19.0,19.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001871,56.0,36.0,36.0,44.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1000451,51.0,29.0,34.0,45.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0040415,18.0,15.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001569,50.0,24.0,43.0,43.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2003703,34.0,15.0,31.0,29.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1000124,59.0,30.0,39.0,45.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030176,19.0,17.0,16.0,16.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030283,46.0,24.0,33.0,40.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2000862,42.0,23.0,29.0,30.0,2.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.2000735,62.0,26.0,48.0,49.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030007,39.0,18.0,29.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1002352,72.0,43.0,55.0,61.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001853,69.0,39.0,52.0,54.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1000144,42.0,29.0,29.0,37.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0040431,25.0,12.0,22.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0060072,52.0,32.0,44.0,39.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.1001675,29.0,17.0,22.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,3.0,2.0,10.1371/journal.pbio.0030038,34.0,19.0,30.0,29.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1002198,16.0,9.0,14.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001127,15.0,15.0,14.0,14.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050254,12.0,12.0,7.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060159,7.0,5.0,7.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001555,11.0,10.0,8.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040072,8.0,6.0,8.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060202,13.0,5.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030386,9.0,8.0,9.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040157,28.0,17.0,18.0,17.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001251,16.0,16.0,11.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030079,11.0,10.0,11.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050177,0.0,0.0,0.0,0.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030339,10.0,1.0,10.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001046,9.0,2.0,9.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.3002176,15.0,2.0,15.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020363,17.0,7.0,12.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001234,19.0,19.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2001402,10.0,3.0,9.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020294,11.0,7.0,10.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0000042,6.0,3.0,5.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2005143,22.0,10.0,19.0,22.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020442,15.0,9.0,9.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020106,16.0,13.0,15.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1002593,9.0,5.0,6.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020097,17.0,12.0,14.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050138,7.0,4.0,7.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020312,8.0,3.0,8.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040379,13.0,5.0,11.0,12.0,1.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060280,22.0,9.0,17.0,21.0,1.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1002564,6.0,5.0,5.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040204,9.0,4.0,9.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060301,14.0,8.0,11.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001041,10.0,3.0,9.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040140,8.0,3.0,5.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030380,8.0,3.0,5.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2006352,22.0,14.0,19.0,22.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000536,8.0,1.0,8.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.3000970,16.0,5.0,10.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001518,13.0,5.0,12.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000313,9.0,1.0,7.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040088,17.0,3.0,11.0,17.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060079,11.0,4.0,10.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001293,16.0,14.0,16.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050077,11.0,1.0,11.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000582,7.0,2.0,6.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050184,9.0,2.0,2.0,5.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050008,18.0,10.0,17.0,17.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030085,13.0,6.0,9.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040286,22.0,1.0,20.0,22.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0000005,17.0,4.0,14.0,17.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020329,11.0,11.0,11.0,11.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000285,12.0,7.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030422,7.0,1.0,6.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050310,8.0,1.0,8.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000298,13.0,5.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000506,26.0,2.0,14.0,17.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0050157,10.0,9.0,10.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001247,10.0,9.0,8.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000564,9.0,3.0,4.0,4.0,5.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030157,14.0,12.0,9.0,14.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030092,13.0,6.0,7.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030045,9.0,1.0,5.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.3001358,7.0,7.0,7.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020057,6.0,5.0,6.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0000045,20.0,3.0,17.0,20.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001135,6.0,4.0,6.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060014,20.0,1.0,9.0,20.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2001104,20.0,12.0,16.0,20.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001613,15.0,13.0,14.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020340,16.0,13.0,14.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020421,8.0,2.0,7.0,8.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0020424,12.0,8.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2000106,7.0,3.0,7.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2002266,20.0,8.0,18.0,19.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030170,13.0,4.0,7.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2003648,13.0,7.0,12.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060025,7.0,7.0,7.0,7.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001823,22.0,5.0,13.0,21.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000131,13.0,10.0,13.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040360,12.0,12.0,12.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030314,4.0,4.0,4.0,4.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040309,13.0,9.0,12.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001871,11.0,10.0,10.0,10.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000451,23.0,2.0,19.0,22.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040415,12.0,12.0,12.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001569,18.0,15.0,18.0,15.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2003703,21.0,9.0,20.0,21.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000124,15.0,10.0,14.0,13.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030176,12.0,10.0,11.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030283,9.0,3.0,9.0,9.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2000862,8.0,3.0,6.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.2000735,30.0,24.0,21.0,28.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030007,16.0,12.0,14.0,16.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1002352,19.0,18.0,19.0,18.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001853,22.0,7.0,13.0,19.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1000144,7.0,5.0,7.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0040431,12.0,2.0,7.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0060072,14.0,4.0,14.0,12.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.1001675,8.0,4.0,6.0,6.0,0.0
8.0,PromptStrategy.SECTION_CONTENTS,4.0,0.0,10.1371/journal.pbio.0030038,8.0,7.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1002198,33.0,16.0,26.0,32.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001127,28.0,21.0,20.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050254,39.0,11.0,33.0,38.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0060159,28.0,23.0,25.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001555,31.0,18.0,27.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040072,17.0,13.0,15.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0060202,35.0,20.0,26.0,33.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030386,12.0,9.0,11.0,11.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040157,18.0,16.0,10.0,11.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001251,26.0,21.0,24.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030079,18.0,12.0,14.0,18.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050177,38.0,21.0,31.0,35.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030339,17.0,9.0,16.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001046,26.0,6.0,21.0,24.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.3002176,22.0,9.0,21.0,20.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020363,25.0,12.0,21.0,25.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001234,54.0,16.0,25.0,50.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.2001402,41.0,19.0,29.0,39.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020294,13.0,9.0,12.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0000042,16.0,13.0,16.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.2005143,41.0,26.0,35.0,39.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020442,24.0,12.0,11.0,21.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020106,17.0,12.0,17.0,17.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1002593,34.0,18.0,30.0,31.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020097,16.0,12.0,12.0,13.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050138,28.0,22.0,25.0,28.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020312,23.0,16.0,23.0,23.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040379,23.0,14.0,16.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0060280,55.0,27.0,48.0,53.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1002564,28.0,18.0,24.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040204,22.0,9.0,18.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0060301,52.0,26.0,38.0,46.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001041,37.0,14.0,31.0,36.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040140,9.0,3.0,8.0,8.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030380,14.0,6.0,10.0,14.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.2006352,26.0,16.0,24.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000536,43.0,14.0,32.0,37.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.3000970,51.0,24.0,33.0,49.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001518,46.0,28.0,40.0,44.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000313,44.0,12.0,35.0,43.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040088,23.0,16.0,18.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0060079,39.0,17.0,26.0,37.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001293,38.0,20.0,31.0,35.0,1.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050077,46.0,29.0,39.0,44.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000582,46.0,21.0,36.0,45.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050184,35.0,14.0,20.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050008,42.0,26.0,39.0,39.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030085,17.0,8.0,13.0,15.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0040286,34.0,5.0,25.0,30.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0000005,28.0,14.0,25.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0020329,19.0,14.0,15.0,19.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000285,22.0,15.0,22.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0030422,26.0,9.0,21.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050310,22.0,17.0,16.0,22.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000298,34.0,14.0,29.0,27.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000506,65.0,38.0,47.0,56.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.0050157,37.0,22.0,32.0,35.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1001247,36.0,27.0,25.0,26.0,0.0
8.0,PromptStrategy.PREVIOUS_SENTENCES,4.0,0.0,10.1371/journal.pbio.1000564,34.0,21.0,25.0,29.0,0.0
